high,low,volume,close,open,time
2247.98,2193.62,2306464.0,2200.25,2226.19,1620792000
2239.4375,2206.72,1369613.0,2229.05,2226.12,1620878400
2284.72,2250.0,1490962.0,2278.38,2258.54,1620964800
2289.78,2255.5101,1079869.0,2288.92,2263.57,1621224000
2307.6818,2262.19,1113765.0,2262.47,2302.35,1621310400
2274.99,2225.44,1184358.0,2271.5,2228.43,1621396800
2312.0,2283.52,1617550.0,2306.95,2291.0,1621483200
2318.89,2289.3,2031496.0,2294.13,2317.41,1621569600
2365.55,2311.955,1591610.0,2361.04,2314.89,1621828800
2384.0,2355.0,1121983.0,2362.87,2372.62,1621915200
2388.99,2366.4625,1078598.0,2380.31,2366.52,1622001600
2389.05,2356.26,1761207.0,2362.68,2389.05,1622088000
2376.07,2352.85,1074540.0,2356.85,2374.42,1622174400
2385.71,2354.28,1167901.0,2381.18,2374.44,1622520000
2393.64,2352.355,1058146.0,2370.59,2389.15,1622606400
2357.015,2329.52,934796.0,2347.58,2345.73,1622692800
2399.03,2362.41,1222911.0,2393.57,2369.27,1622779200
2404.5099,2381.0,1206009.0,2402.3,2385.38,1623038400
2419.5202,2394.78,1211993.0,2398.44,2412.01,1623124800
2412.88,2396.9,897052.0,2407.94,2411.43,1623211200
2436.0,2403.78,1289302.0,2435.13,2406.92,1623297600
2441.72,2418.96,1094635.0,2430.2,2440.0,1623384000
2448.92,2418.0,1102094.0,2448.91,2432.26,1623643200
2455.51,2421.12,1077204.0,2428.39,2449.0,1623729600
2437.72,2389.4,1318353.0,2415.45,2431.44,1623816000
2450.45,2410.0,1282396.0,2434.87,2410.0,1623902400
2432.06,2400.3,2308681.0,2402.22,2427.34,1623988800
2440.0,2397.97,1366495.0,2436.25,2410.01,1624248000
2448.0,2421.28,1114043.0,2446.61,2435.0,1624334400
2461.91,2436.69,953897.0,2442.54,2441.87,1624420800
2461.1107,2446.0,1065009.0,2450.0,2454.0,1624507200
2452.66,2431.305,1722082.0,2450.17,2440.0,1624593600
2455.695,2428.1101,1425002.0,2450.72,2452.95,1624852800
2460.415,2433.815,1154682.0,2445.45,2454.01,1624939200
2445.14,2427.09,1221407.0,2441.79,2439.89,1625025600
2451.74,2430.63,903805.0,2448.89,2434.5,1625112000
2508.08,2461.19,1298871.0,2505.15,2463.0,1625198400
2528.56,2491.6501,1319600.0,2523.8,2512.59,1625544000
2545.68,2523.06,1199299.0,2529.48,2540.78,1625630400
2511.91,2480.44,1186955.0,2500.88,2480.52,1625716800
2514.69,2491.025,927404.0,2510.37,2500.5,1625803200
2541.3888,2512.215,882394.0,2539.51,2523.56,1626062400
2561.15,2533.49,954944.0,2546.83,2539.01,1626148800
2586.5266,2558.2892,1181412.0,2564.74,2559.16,1626235200
2574.0,2530.6,1204085.0,2540.1,2572.98,1626321600
2556.23,2523.07,1018498.0,2539.4,2544.09,1626408000
2524.1,2470.1,1389086.0,2491.56,2522.0,1626667200
2540.8636,2487.01,1307326.0,2524.19,2510.55,1626753600
2551.92,2520.47,1039844.0,2550.98,2522.67,1626840000
2569.66,2549.9769,713013.0,2568.43,2556.88,1626926400
2667.9799,2596.01,2070907.0,2660.3,2608.61,1627012800
2684.74,2646.03,1526968.0,2680.7,2667.0,1627272000
2687.98,2602.08,2740485.0,2638.0,2685.01,1627358400
2765.94,2705.55,4745530.0,2721.88,2724.19,1627444800
2733.2203,2710.86,1581873.0,2715.55,2723.0,1627531200
2706.09,2685.1,1272939.0,2694.53,2700.7,1627617600
2706.73,2675.8828,1077135.0,2697.09,2702.34,1627876800
2714.64,2666.39,1031965.0,2712.6,2702.7,1627963200
2712.99,2689.74,980401.0,2702.51,2706.99,1628049600
2727.0,2696.92,891714.0,2725.03,2713.61,1628136000
2729.45,2704.2,1023580.0,2714.77,2720.84,1628222400
2743.68,2706.785,886362.0,2738.26,2718.85,1628481600
2755.4461,2727.29,968748.0,2736.14,2746.84,1628568000
2753.645,2725.43,764768.0,2725.58,2743.63,1628654400
2746.0,2708.51,825398.0,2743.88,2722.18,1628740800
2757.13,2740.66,796359.0,2754.55,2745.0,1628827200
2767.25,2705.975,1118257.0,2766.19,2749.71,1629086400
2765.31,2721.64,1082904.0,2733.23,2755.0,1629172800
2742.085,2706.43,960447.0,2708.98,2730.0,1629259200
2727.05,2685.0,1084125.0,2713.6,2690.0,1629345600
2751.08,2705.0,1555490.0,2748.59,2720.0,1629432000
2817.49,2752.15,1421710.0,2800.83,2759.39,1629691200
2841.6,2806.77,962977.0,2825.23,2812.23,1629777600
2843.7897,2827.52,791417.0,2841.58,2832.5,1629864000
2848.35,2827.14,1025455.0,2828.81,2835.0,1629950400
2890.25,2829.94,1434668.0,2880.08,2833.05,1630036800
2919.41,2883.26,1225876.0,2891.81,2887.98,1630296000
2903.425,2885.62,1118855.0,2893.95,2902.94,1630382400
2925.075,2897.67,1094347.0,2904.31,2900.0,1630468800
2910.385,2863.695,1616802.0,2865.74,2904.32,1630555200
2883.1,2848.01,992515.0,2874.79,2861.61,1630641600
2891.3,2872.38,1005899.0,2885.61,2876.69,1630987200
2888.0,2860.0,913652.0,2873.82,2882.0,1631073600
2886.21,2863.55,765186.0,2870.82,2876.81,1631160000
2894.37,2814.755,1839139.0,2817.52,2884.25,1631246400
2859.0,2825.0,1103083.0,2846.65,2838.99,1631505600
2867.26,2835.0,1016322.0,2850.89,2858.02,1631592000
2889.01,2826.95,1369397.0,2888.59,2856.23,1631678400
2886.0,2848.03,1308559.0,2872.2,2879.01,1631764800
2869.0,2809.395,2664427.0,2816.0,2860.61,1631851200
2780.0,2726.435,2315153.0,2774.39,2767.17,1632110400
2800.23,2765.56,1266579.0,2780.66,2795.0,1632196800
2817.74,2771.03,1304208.0,2805.67,2786.08,1632283200
2833.93,2808.03,1040722.0,2824.32,2819.75,1632369600
2846.605,2804.82,1146251.0,2844.3,2810.77,1632456000
2838.7699,2801.6,1087035.0,2821.44,2819.37,1632715200
2781.93,2707.2,2280998.0,2716.6,2773.1,1632801600
2743.02,2677.3,1528076.0,2687.07,2739.6,1632888000
2710.85,2671.12,1867406.0,2673.52,2684.2,1632974400
2738.21,2681.46,1762986.0,2730.86,2688.95,1633060800
2719.21,2621.0,2543190.0,2673.19,2719.21,1633320000
2744.49,2680.82,1614895.0,2720.46,2683.7,1633406400
2755.0,2691.0,1198402.0,2751.3,2695.0,1633492800
2800.84,2773.024,1252552.0,2784.5,2777.84,1633579200
2806.6207,2784.35,1319159.0,2795.71,2791.54,1633665600
2814.24,2777.18,890799.0,2778.28,2785.84,1633924800
2790.14,2715.2,1801031.0,2728.98,2789.6,1634011200
2760.0,2730.3763,970357.0,2751.64,2748.05,1634097600
2826.745,2776.5,1594427.0,2823.02,2790.0,1634184000
2834.36,2815.1,1494709.0,2827.36,2832.29,1634270400
2855.92,2821.389,994484.0,2855.56,2821.53,1634529600
2873.25,2852.0,994813.0,2864.74,2867.75,1634616000
2870.9218,2827.53,1149446.0,2835.38,2866.76,1634702400
2843.12,2810.0,1300255.0,2837.72,2835.38,1634788800
2811.655,2721.12,2494353.0,2751.33,2783.0,1634875200
2760.0,2708.48,1707025.0,2748.94,2751.0,1635134400
2801.6588,2766.09,2464601.0,2786.17,2785.27,1635220800
2973.0,2788.1,4255708.0,2924.35,2788.1,1635307200
2943.16,2892.535,1795086.0,2916.98,2942.69,1635393600
2964.84,2892.99,2147932.0,2960.92,2901.56,1635480000
2960.92,2864.51,2331625.0,2869.94,2960.92,1635739200
2932.18,2886.71,1671718.0,2908.65,2891.59,1635825600
2933.38,2891.82,1371301.0,2931.96,2918.01,1635912000
2994.67,2926.16,1920319.0,2965.35,2942.49,1635998400
3006.55,2963.94,1917062.0,2977.04,2983.39,1636084800
3012.295,2968.61,1152519.0,2980.62,2996.5,1636347600
2996.69,2944.895,974921.0,2978.37,2984.66,1636434000
2961.4,2890.75,1492862.0,2917.87,2950.0,1636520400
2950.71,2912.01,825817.0,2915.33,2929.79,1636606800
2977.0,2908.2201,1117257.0,2973.56,2932.31,1636693200
2990.99,2951.5,1174555.0,2969.04,2978.01,1636952400
2975.25,2946.25,944975.0,2957.52,2962.99,1637038800
2971.19,2944.8,979248.0,2960.94,2960.55,1637125200
3011.61,2957.69,1781015.0,2996.77,2961.25,1637211600
3019.33,2977.98,1682392.0,2978.53,3003.08,1637298000
2996.59,2922.95,1531204.0,2926.04,2986.65,1637557200
2933.2,2882.3,1359006.0,2915.64,2923.06,1637643600
2924.985,2887.46,896815.0,2922.4,2909.47,1637730000
2891.15,2836.85,1520633.0,2843.66,2886.97,1637902800
2925.95,2877.87,1628675.0,2910.61,2880.0,1638162000
2920.0,2832.03,2094937.0,2837.95,2901.62,1638248400
2919.005,2818.24,1697692.0,2821.03,2880.0,1638334800
2877.29,2804.29,1455562.0,2859.32,2825.0,1638421200
2888.0,2806.02,2057830.0,2840.03,2873.62,1638507600
2877.05,2803.0,1530240.0,2863.1,2860.81,1638766800
2950.6234,2904.55,1609751.0,2945.39,2911.93,1638853200
2967.86,2928.12,1211333.0,2963.73,2951.93,1638939600
2982.0,2942.3001,1156765.0,2952.77,2951.82,1639026000
2979.55,2934.075,1221462.0,2960.03,2974.0,1639112400
2959.4,2910.35,1339612.0,2916.53,2955.63,1639371600
2889.6,2824.295,1920081.0,2878.14,2874.57,1639458000
2934.42,2833.5578,1815706.0,2928.82,2868.18,1639544400
2953.535,2872.14,1676821.0,2888.9,2943.41,1639630800
2876.69,2826.0,2560760.0,2834.5,2850.0,1639717200
2835.49,2786.42,1324626.0,2832.14,2800.0,1639976400
2877.38,2810.05,1451529.0,2869.45,2842.09,1640062800
2930.0,2861.35,1313882.0,2928.3,2861.35,1640149200
2964.87,2929.04,1318444.0,2938.33,2930.0,1640235600
2966.8799,2943.385,799010.0,2958.13,2945.12,1640581200
2965.9801,2921.0856,931582.0,2933.74,2964.56,1640667600
2948.34,2912.95,889102.0,2933.1,2933.74,1640754000
2946.0,2919.89,784317.0,2924.01,2933.88,1640840400
2933.97,2897.04,906226.0,2897.04,2921.0,1640926800
2917.02,2874.255,1432474.0,2899.83,2901.1,1641186000
2929.6978,2874.325,1419236.0,2887.99,2907.04,1641272400
2889.9875,2753.76,2551176.0,2755.145,2888.4,1641358800
2798.8,2731.17,1861789.0,2754.95,2739.97,1641445200
2768.97,2715.33,1484238.0,2740.34,2762.91,1641531600
2776.39,2663.29,2210481.0,2773.39,2701.56,1641790800
2804.32,2733.845,1436798.0,2794.72,2760.14,1641877200
2852.155,2813.89,1304702.0,2828.61,2823.0,1641963600
2857.0,2768.18,1566211.0,2771.74,2830.8,1642050000
2814.84,2739.97,1480196.0,2789.61,2739.97,1642136400
2742.63,2708.765,1737603.0,2719.96,2723.5,1642482000
2759.19,2700.31,1462674.0,2702.33,2730.47,1642568400
2752.52,2659.2931,1486831.0,2666.15,2725.0,1642654800
2697.3106,2601.73,2741399.0,2607.03,2650.99,1642741200
2624.06,2490.0,3778786.0,2616.08,2519.56,1643000400
2587.98,2530.01,2343325.0,2538.7,2574.89,1643086800
2660.0,2542.84,2411744.0,2584.66,2624.53,1643173200
2653.045,2578.6458,1585954.0,2580.1,2628.11,1643259600
2667.13,2569.7,1714859.0,2667.02,2593.18,1643346000
2709.46,2644.19,1993944.0,2706.07,2685.25,1643605200
2755.855,2687.37,3421985.0,2752.88,2751.89,1643691600
3030.9315,2910.4501,6156565.0,2960.0,3028.28,1643778000
2993.5,2853.3063,3564534.0,2861.8,2916.33,1643864400
2897.5,2810.3,2894144.0,2865.86,2865.61,1643950800
2885.0,2778.0,2740569.0,2784.02,2885.0,1644210000
2800.0,2740.277,2708893.0,2787.98,2780.0,1644296400
2850.485,2803.7406,1961687.0,2831.84,2819.27,1644382800
2829.69,2759.14,1877558.0,2772.4,2794.07,1644469200
2783.125,2668.0,1867045.0,2685.65,2772.0,1644555600
2726.0,2665.13,1609507.0,2710.52,2665.13,1644814800
2762.17,2716.43,1293714.0,2732.17,2751.41,1644901200
2761.72,2698.475,1208348.0,2754.76,2734.15,1644987600
2742.2699,2649.57,1891300.0,2650.78,2724.86,1645074000
2681.3999,2603.93,2450677.0,2608.06,2669.34,1645160400
2643.605,2564.465,2146816.0,2596.27,2600.0,1645506000
2641.02,2550.55,1564055.0,2551.76,2632.97,1645592400
2660.0,2499.065,2709889.0,2653.82,2500.0,1645678800
